arm,acc,taxid,organism,clade,slen,heldout_donor_species
B2_balanced,AB540068.1,409941,"Gloiopeltis tenax chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cds,",Red algae,1467,False
B2_balanced,AB540067.1,409941,"Gloiopeltis tenax chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cds,",Red algae,1467,False
B2_balanced,AB540066.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540065.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540064.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540063.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540062.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540061.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540060.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540059.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540058.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540057.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540056.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540055.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540054.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540053.1,42017,"Gloiopeltis furcata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete cd",Red algae,1467,False
B2_balanced,AB540052.1,2824,"Gloiopeltis complanata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete",Red algae,1467,True
B2_balanced,AB540051.1,2824,"Gloiopeltis complanata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete",Red algae,1467,True
B2_balanced,AB540050.1,2824,"Gloiopeltis complanata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete",Red algae,1467,True
B2_balanced,AB540049.1,2824,"Gloiopeltis complanata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete",Red algae,1467,True
B2_balanced,AB540048.1,2824,"Gloiopeltis complanata chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, complete",Red algae,1467,True
B2_balanced,AB540047.1,706512,"Gloiopeltis sp. Nomozaki/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Red algae,1467,True
B2_balanced,AB540046.1,706515,"Gloiopeltis sp. Oiso/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, compl",Red algae,1467,True
B2_balanced,AB540045.1,706511,"Gloiopeltis sp. Nakai/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",Red algae,1467,True
B2_balanced,AB540044.1,706518,"Gloiopeltis sp. Tebajima/2004 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Red algae,1467,True
B2_balanced,AB540043.1,706520,"Gloiopeltis sp. Wakayama/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Red algae,1467,True
B2_balanced,AB540042.1,706499,"Gloiopeltis sp. Goza/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, compl",Red algae,1467,True
B2_balanced,AB540041.1,706519,"Gloiopeltis sp. Touji/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",Red algae,1467,True
B2_balanced,AB540040.1,706516,"Gloiopeltis sp. Oura/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, compl",Red algae,1467,True
B2_balanced,AB540039.1,706507,"Gloiopeltis sp. Katsuura/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Red algae,1467,True
B2_balanced,AB540038.1,706498,"Gloiopeltis sp. Choshi/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, com",Red algae,1467,True
B2_balanced,AB540037.1,706513,"Gloiopeltis sp. Oarai/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",Red algae,1467,True
B2_balanced,AB540036.1,706508,"Gloiopeltis sp. Kawajiri/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",Red algae,1467,True
B2_balanced,AB540035.1,706500,"Gloiopeltis sp. Izura/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",Red algae,1467,True
B2_balanced,AB540034.1,706506,"Gloiopeltis sp. Jyodogahama/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Red algae,1467,True
B2_balanced,AB540033.1,706510,"Gloiopeltis sp. Masaki/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, com",Red algae,1467,True
B2_balanced,AB540032.1,706517,"Gloiopeltis sp. Tanesashi/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Red algae,1467,True
B2_balanced,AB540031.1,706509,"Gloiopeltis sp. Kita-kanegasawa/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Red algae,1467,True
B2_balanced,AB540030.1,706514,"Gloiopeltis sp. Ohata/2003 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, comp",Red algae,1467,True
B2_balanced,LC630912.1,144735,"Petroderma maculiforme personal: Hiroshi Kawai: KU-d2216 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase",Brown algae,1414,False
B2_balanced,LC630910.1,246123,"Porterinema fluviatile SAG:2381 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Brown algae,1406,False
B2_balanced,LC618955.1,2819631,"Punctaria sp. JP3 personal: Hiroshi Kawai: KU-d4429 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxyg",Brown algae,1413,False
B2_balanced,LC618951.1,2819634,"Punctaria occidentalis personal: Hiroshi Kawai: KU-d4752 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase",Brown algae,1411,False
B2_balanced,LC603809.1,64933,"Striaria attenuata personal:Hiroshi Kawai:KU-d17414 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxyg",Brown algae,1401,False
B2_balanced,LC603808.1,2849225,"Setoutiphycus delamareoides personal:Hiroshi Kawai:KU-d17418 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxy",Brown algae,1401,False
B2_balanced,LC603807.1,86870,"Delamarea attenuata personal:Hiroshi Kawai:KU-d5871 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxyg",Brown algae,1401,False
B2_balanced,LC603806.1,76791,"Asterocladon lobatum KU-MACC KU-1881 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",Brown algae,1413,False
B2_balanced,LC600589.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d21758 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/",Brown algae,1404,False
B2_balanced,LC600588.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d13230 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/",Brown algae,1404,False
B2_balanced,LC600587.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d3080 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600586.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d3079 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600585.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d3070 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600584.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d3069 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600583.1,1588898,"Saundersella simplex personal: Hiroshi Kawai: KU-d3068 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600582.1,309740,"Saundersella hattoriana personal: Hiroshi Kawai: KU-d12886 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxyla",Brown algae,1413,False
B2_balanced,LC600581.1,309740,"Saundersella hattoriana personal: Hiroshi Kawai: KU-d12885 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxyla",Brown algae,1413,False
B2_balanced,LC600580.1,2803887,"Saundersella crassa personal: Hiroshi Kawai: KU-d12890 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600579.1,2803887,"Saundersella crassa personal: Hiroshi Kawai: KU-d12889 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC600578.1,2803887,"Saundersella crassa personal: Hiroshi Kawai: KU-d12878 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/o",Brown algae,1404,False
B2_balanced,LC493757.1,169774,"Macrocystis integrifolia KU-MACC:KU-1450 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large",Brown algae,1406,False
B2_balanced,LC493756.1,2602739,"Eisenia nipponica KU-d23430 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",Brown algae,1403,False
B2_balanced,LC493755.1,2602739,"Eisenia nipponica KU-d22747 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",Brown algae,1403,False
B2_balanced,LC493754.1,2602739,"Eisenia nipponica KU-d17533 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",Brown algae,1403,False
B2_balanced,LC493753.1,2602739,"Eisenia nipponica KU-d17529 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, par",Brown algae,1403,False
B2_balanced,LC493750.1,1849970,"Ecklonia arborea KU-d11870 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, part",Brown algae,1403,False
B2_balanced,LC493749.1,1849970,"Ecklonia arborea KU-MACC:KU-790 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Brown algae,1412,False
B2_balanced,LC493748.1,2748384,"Ecklonia cava subsp. stolonifera KU-d22052 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase lar",Brown algae,1403,False
B2_balanced,LC493744.1,428677,"Ecklonia maxima KU-MACC:KU-1125 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Brown algae,1412,False
B2_balanced,LC493743.1,2748578,"Ecklonia cava subsp. kurome KU-d21813 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Brown algae,1403,False
B2_balanced,LC493742.1,2748578,"Ecklonia cava subsp. kurome KU-d19040 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large su",Brown algae,1403,False
B2_balanced,LC493741.1,105407,"Ecklonia cava KU-d22395 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial",Brown algae,1403,False
B2_balanced,LC493740.1,105407,"Ecklonia cava KU-d19481 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial",Brown algae,1403,False
B2_balanced,LC483678.1,2584053,"Planosiphon nakamurae personal: Hiroshi Kawai: KU-d22996 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase",Brown algae,1406,False
B2_balanced,LC483677.1,2584053,"Planosiphon nakamurae personal: Hiroshi Kawai: KU-d16935 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase",Brown algae,1401,False
B2_balanced,LC483676.1,2584053,"Planosiphon nakamurae personal: Hiroshi Kawai: KU-d13504 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase",Brown algae,1408,False
B2_balanced,LC472408.1,27967,"Scytosiphon lomentaria KU-d16391 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Brown algae,1401,False
B2_balanced,LC472407.1,87241,"Planosiphon zosterifolius KU-d17056 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Brown algae,1403,False
B2_balanced,LC472406.1,2561900,"Planosiphon gracilis KU-d16960 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",Brown algae,1401,False
B2_balanced,LC472405.1,2893,"Petalonia fascia KU-d20586 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, part",Brown algae,1401,False
B2_balanced,LC472404.1,87248,"Hydroclathrus clathratus KU-d11892 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Brown algae,1412,False
B2_balanced,LC472403.1,2561917,"Dactylosiphon bullosus KU-d19722 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Brown algae,1401,False
B2_balanced,LC472402.1,1043183,"Colpomenia claytoniae KU-d11891 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit,",Brown algae,1411,False
B2_balanced,LC472401.1,572311,"Melanosiphon intestinalis KU-d12900 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Brown algae,1411,False
B2_balanced,LC472400.1,572311,"Melanosiphon intestinalis KU-d13231 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",Brown algae,1405,False
B2_balanced,LC472399.1,572311,"Melanosiphon intestinalis KU-d8800 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",Brown algae,1411,False
B2_balanced,LC472397.1,194697,"Myelophycus simplex KU-d14167 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472396.1,194697,"Myelophycus simplex KU-d15030 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472395.1,194697,"Myelophycus simplex KU-d15007 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472394.1,194697,"Myelophycus simplex KU-d14783 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472393.1,194697,"Myelophycus simplex KU-d14773 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472392.1,194697,"Myelophycus simplex KU-d14787 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472391.1,194697,"Myelophycus simplex KU-d14786 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472390.1,194697,"Myelophycus simplex KU-d14128 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472389.1,194697,"Myelophycus simplex KU-d14804 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472388.1,194697,"Myelophycus simplex KU-d13985 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472387.1,194697,"Myelophycus simplex KU-d14142 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, p",Brown algae,1401,False
B2_balanced,LC472386.1,2605628,"Myelophycus caespitosus KU-d19217 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1400,False
B2_balanced,LC472385.1,2605628,"Myelophycus caespitosus KU-d19216 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472384.1,2605628,"Myelophycus caespitosus KU-d11901 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472383.1,2605628,"Myelophycus caespitosus KU-d14261 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472382.1,2605628,"Myelophycus caespitosus KU-d17902 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472381.1,2605628,"Myelophycus caespitosus KU-d14145 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472380.1,2605628,"Myelophycus caespitosus KU-d19245 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472379.1,2605628,"Myelophycus caespitosus KU-d19244 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472378.1,2605628,"Myelophycus caespitosus KU-d5410 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",Brown algae,1401,False
B2_balanced,LC472377.1,2605628,"Myelophycus caespitosus KU-d17671 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472376.1,2605628,"Myelophycus caespitosus KU-d14157 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
B2_balanced,LC472375.1,2605628,"Myelophycus caespitosus KU-d15024 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",Brown algae,1401,False
