acc,clade,organism,raw_len,has_cds,codon_start,recovered,cds_len,naive_mod3,naive_stops,cds_mod3,cds_stops,naive_ok,cds_ok
JF966635,Magnoliids,"Persea schiedeana isolate CH-H-7 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1481,True,1,False,1428,2,2,0,0,False,True
JF966634,Magnoliids,"Persea americana 'guatemalensis' isolate CH-G-7S2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1481,True,1,False,1428,2,2,0,0,False,True
JF966633,Magnoliids,"Persea americana 'guatemalensis' isolate CH-G-11S1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ",1481,True,1,False,1428,2,2,0,0,False,True
JF966632,Magnoliids,"Persea americana var. drymifolia isolate CH-C-47 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966631,Magnoliids,"Persea schiedeana x Persea americana 'guatemalensis' isolate CH-C-62 ribulose-1,5-bisphosphate carboxylase/oxygenase lar",1481,True,1,False,1428,2,2,0,0,False,True
JF966630,Magnoliids,"Persea schiedeana isolate CH-H-5 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1481,True,1,False,1428,2,2,0,0,False,True
JF966629,Magnoliids,"Persea nubigena isolate CH-I-4 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1481,True,1,False,1428,2,2,0,0,False,True
JF966628,Magnoliids,"Persea americana var. americana isolate CH-I-6 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene",1481,True,1,False,1428,2,2,0,0,False,True
JF966627,Magnoliids,"Persea sp. 'PR' ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; and rbcL-accD i",1481,True,1,False,1428,2,2,0,0,False,True
JF966626,Magnoliids,"Persea longipes isolate CH-G-36 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",1481,True,1,False,1428,2,2,0,0,False,True
JF966625,Magnoliids,"Persea americana 'guatemalensis' isolate CH-GU-5 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966624,Magnoliids,"Persea americana var. americana isolate CH-CR-28 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966623,Magnoliids,"Persea americana var. drymifolia isolate CH-C-63 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966622,Magnoliids,"Persea cinerascens isolate CH-C-30 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1481,True,1,False,1428,2,2,0,0,False,True
JF966621,Magnoliids,"Persea americana var. drymifolia isolate CH-Der-2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1481,True,1,False,1428,2,2,0,0,False,True
JF966620,Magnoliids,"Persea americana var. americana isolate CH-G-45 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gen",1481,True,1,False,1428,2,2,0,0,False,True
JF966619,Magnoliids,"Persea americana 'guatemalensis' isolate CH-GU-6 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966618,Magnoliids,"Beilschmiedia anay isolate CH-Hu-56 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete ",1481,True,1,False,1428,2,2,0,0,False,True
JF966617,Magnoliids,"Persea americana var. americana x 'guatemalensis' isolate Punta A+T46 ribulose-1,5-bisphosphate carboxylase/oxygenase la",1481,True,1,False,1428,2,2,0,0,False,True
JF966616,Magnoliids,"Persea parvifolia isolate CH-Ve-2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",1481,True,1,False,1428,2,2,0,0,False,True
JF966615,Magnoliids,"Persea lingue isolate CH-Pl-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; a",1481,True,1,False,1428,2,2,0,0,False,True
JF966614,Magnoliids,"Persea gigantea isolate CH-I-2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1481,True,1,False,1428,2,2,0,0,False,True
JF966613,Magnoliids,"Persea americana var. drymifolia isolate CH-C-57 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966612,Magnoliids,"Persea americana var. americana isolate CH-G-48 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gen",1481,True,1,False,1428,2,2,0,0,False,True
JF966611,Magnoliids,"Persea americana var. drymifolia isolate CH-C-10 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1481,True,1,False,1428,2,2,0,0,False,True
JF966610,Magnoliids,"Persea schiedeana isolate CH-Gu-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",1481,True,1,False,1428,2,2,0,0,False,True
JF966609,Magnoliids,"Persea steyermarkii isolate CH-G-Ch1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1481,True,1,False,1428,2,2,0,0,False,True
JF966608,Magnoliids,"Persea americana 'costaricensis' isolate CH-CR-25 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1481,True,1,False,1428,2,2,0,0,False,True
JF966607,Magnoliids,"Persea americana 'costaricensis' isolate CH-CR-44 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1481,True,1,False,1428,2,2,0,0,False,True
JF966606,Magnoliids,"Persea sp. 'Freddy 4' ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; and rbcL-",1481,True,1,False,1428,2,2,0,0,False,True
JF966605,Magnoliids,"Persea floccosa isolate CH-I-3 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1481,True,1,False,1428,2,2,0,0,False,True
MH270455,Magnoliids,"Camphora bodinieri ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1428,True,1,False,1428,0,0,0,0,True,True
MH270454,Magnoliids,"Phoebe neurantha ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1428,True,1,False,1428,0,0,0,0,True,True
MH270451,Magnoliids,"Magnolia fordiana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1428,True,1,False,1428,0,0,0,0,True,True
MH270450,Magnoliids,"Magnolia fordiana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1428,True,1,False,1428,0,0,0,0,True,True
AF206824,Magnoliids,"Takhtajania perrieri ribulose 1,5-bisphosphate carboxylase (rbcL) gene, partial cds; chloroplast gene for chloroplast pr",1408,True,2,False,1407,1,41,0,0,False,True
AF206819,Magnoliids,"Sassafras albidum ribulose 1,5-bisphosphate carboxylase (rbcL) gene, partial cds; chloroplast gene for chloroplast produ",1400,True,3,False,1398,2,19,0,0,False,True
AF206791,Magnoliids,"Magnolia tripetala ribulose 1,5-bisphosphate carboxylase (rbcL) gene, partial cds; chloroplast gene for chloroplast prod",1428,True,1,False,1428,0,0,0,0,True,True
KJ418384,Magnoliids,Fenerivia ghesquiereana voucher Schatz et al. 3611 ribulose bisphosphate carboxylase/oxygenase large subunit (rbcL) gene,1401,True,1,False,1401,0,0,0,0,True,True
EU169774,Magnoliids,"Uvariopsis korupensis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",1424,True,3,False,1422,2,22,0,0,False,True
EU169772,Magnoliids,"Uvariodendron molundense ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlorop",1426,True,2,False,1425,1,42,0,0,False,True
EU169771,Magnoliids,"Uvariodendron kirkii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1425,True,1,False,1425,0,0,0,0,True,True
EU169767,Magnoliids,"Ophrypetalum odoratum ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",1422,True,1,False,0,0,0,-1,-1,True,False
EU169766,Magnoliids,"Monodora brevipes ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1401,True,1,False,1401,0,0,0,0,True,True
EU169765,Magnoliids,"Monocyclanthus vignei ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",1428,True,1,False,1428,0,0,0,0,True,True
EU169762,Magnoliids,"Isolona cauliflora ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1425,True,1,False,1425,0,0,0,0,True,True
EU169761,Magnoliids,"Hexalobus salicifolius ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropla",1419,True,1,False,1419,0,0,0,0,True,True
EU169760,Magnoliids,"Hexalobus crispiflorus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropla",1407,True,1,False,1407,0,0,0,0,True,True
EU169759,Magnoliids,"Dielsiothamnus divaricatus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlor",1407,True,1,False,1407,0,0,0,0,True,True
EU169755,Magnoliids,"Sphaerocoryne gracilis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropla",1423,True,3,False,1419,1,21,0,0,False,True
EU169753,Magnoliids,"Lettowianthus stellatus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropl",1404,True,1,False,1404,0,0,0,0,True,True
AY238957,Magnoliids,"Uvaria afzelii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1424,True,3,False,1422,2,23,0,0,False,True
AY238956,Magnoliids,"Polyalthia suberosa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast ",1424,True,3,False,1422,2,22,0,0,False,True
AY238955,Magnoliids,"Malmea dielsiana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast gen",1424,True,3,False,1422,2,20,0,0,False,True
AY238954,Magnoliids,"Isolona campanulata ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast ",1415,True,3,False,1413,2,21,0,0,False,True
AY238953,Magnoliids,"Artabotrys hexapetalus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropla",1417,True,2,False,1416,1,38,0,0,False,True
AY238952,Magnoliids,"Anaxagorea phaeocarpa ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",1419,True,1,False,1419,0,0,0,0,True,True
KU716148,Magnoliids,"Artabotrys macrophyllus ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropl",1408,True,3,False,1404,1,21,0,0,False,True
KU716147,Magnoliids,"Piptostigma oyemense ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1408,True,3,False,1404,1,21,0,0,False,True
KU716143,Magnoliids,"Uvariopsis submontana ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplas",1408,True,3,False,1404,1,21,0,0,False,True
PX744312,Monocots,"UNVERIFIED: Dictyospermum conspicuum voucher CPG42948 rbcL gene, partial sequence; chloroplast",1428,False,0,False,0,0,4,-1,-1,False,False
PX743817,Monocots,"UNVERIFIED: Alpinia brevis voucher CPG42698 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743816,Monocots,"UNVERIFIED: Alpinia coriacea voucher CPG42688 rbcL gene, partial sequence; chloroplast",1431,False,0,True,1431,0,0,0,0,True,True
PX743815,Monocots,"UNVERIFIED: Meistera chinensis voucher CPG42411 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743814,Monocots,"UNVERIFIED: Alpinia psilogyna voucher CPG18562 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743813,Monocots,"UNVERIFIED: Orchidantha insularis voucher CPG42351 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743812,Monocots,"UNVERIFIED: Trichophorum schansiense voucher CPG65076 rbcL gene, partial sequence; chloroplast",1431,False,0,True,1431,0,0,0,0,True,True
PX743811,Monocots,"UNVERIFIED: Carex tangiana voucher CPG63227 rbcL gene, partial sequence; chloroplast",1440,False,0,True,1440,0,0,0,0,True,True
PX743810,Monocots,"UNVERIFIED: Carex wawuensis voucher CPG04257 rbcL gene, partial sequence; chloroplast",1431,False,0,True,1431,0,0,0,0,True,True
PX743809,Monocots,"UNVERIFIED: Carex subfilicinoides voucher CPG04124 rbcL gene, partial sequence; chloroplast",1440,False,0,True,1440,0,0,0,0,True,True
PX743808,Monocots,"UNVERIFIED: Carex chinensis voucher CPG02530 rbcL gene, partial sequence; chloroplast",1440,False,0,True,1440,0,0,0,0,True,True
PX743807,Monocots,"UNVERIFIED: Carex simulans voucher CPG02293 rbcL gene, partial sequence; chloroplast",1431,False,0,True,1431,0,0,0,0,True,True
PX743806,Monocots,"UNVERIFIED: Lanonia hainanensis voucher CPG42659 rbcL gene, partial sequence; chloroplast",1431,False,0,True,1431,0,0,0,0,True,True
PX743805,Monocots,"UNVERIFIED: Plectocomia microstachys voucher CPG42565 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743804,Monocots,"UNVERIFIED: Aspidistra hekouensis voucher CPG65791 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743803,Monocots,"UNVERIFIED: Aspidistra fimbriata voucher CPG42477 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743802,Monocots,"UNVERIFIED: Maianthemum formosanum voucher CPG10207 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743801,Monocots,"UNVERIFIED: Liriope longipedicellata voucher CPG08292 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743800,Monocots,"UNVERIFIED: Allium longistylum voucher CPG65443 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743799,Monocots,"UNVERIFIED: Allium stenodon voucher CPG65414 rbcL gene, partial sequence; chloroplast",1434,False,0,True,1434,0,0,0,0,True,True
PX743798,Monocots,"UNVERIFIED: Phaius wenshanensis voucher CPG64958 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743797,Monocots,"UNVERIFIED: Calanthe arcuata voucher CPG64203 rbcL gene, partial sequence; chloroplast",1443,False,0,False,0,0,1,-1,-1,False,False
PX743796,Monocots,"UNVERIFIED: Calanthe yuana voucher CPG61873 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743795,Monocots,"UNVERIFIED: Oxystophyllum changjiangense voucher CPG42574 rbcL gene, partial sequence; chloroplast",1452,False,0,True,1452,0,0,0,0,True,True
PX743794,Monocots,"UNVERIFIED: Smilax mairei voucher CPG00939 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX743793,Monocots,"UNVERIFIED: Disporum hainanense voucher CPG42799 rbcL gene, partial sequence; chloroplast",1440,False,0,True,1440,0,0,0,0,True,True
PX743792,Monocots,"UNVERIFIED: Stemona parviflora voucher CPG42621 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743791,Monocots,"UNVERIFIED: Colocasia affinis voucher CPG66131 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743790,Monocots,"UNVERIFIED: Arisaema hainanense voucher CPG42484 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743789,Monocots,"UNVERIFIED: Schismatoglottis hainanensis voucher CPG42289 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743788,Monocots,"UNVERIFIED: Arisaema lobatum voucher CPG14709 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743787,Monocots,"UNVERIFIED: Arisaema saxatile voucher CPG14361 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX743786,Monocots,"UNVERIFIED: Arisaema erubescens voucher CPG09901 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PQ684225,Monocots,"Cyrtanthus sanguineus clone _CYSANG_-_rbcL ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, co",1440,True,1,False,1440,0,0,0,0,True,True
PQ684080,Monocots,"Tulbaghia violacea clone TUVIOL_rbcL ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1440,True,1,False,1440,0,0,0,0,True,True
OR165513,Monocots,"Tripogandra warmingiana voucher Pellegrini220 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene,",1431,True,1,False,1431,0,0,0,0,True,True
OR165512,Monocots,"Tripogandra serrulata voucher Galdames6868 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, co",1431,True,1,False,1431,0,0,0,0,True,True
OR165511,Monocots,"Tripogandra multiflora voucher M.I. Mejia-Marin92 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) g",1431,True,1,False,1431,0,0,0,0,True,True
OR165510,Monocots,"Tripogandra multiflora voucher SI95-318 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, compl",1431,True,1,False,1431,0,0,0,0,True,True
OR165509,Monocots,"Tripogandra glandulosa voucher SI08-015 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, compl",1431,True,1,False,1431,0,0,0,0,True,True
OR165508,Monocots,"Tripogandra diuretica voucher Pellegrini4 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, com",1431,True,1,False,1431,0,0,0,0,True,True
OR165507,Monocots,"Tripogandra disgrega ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplas",1431,True,1,False,1431,0,0,0,0,True,True
OR165506,Monocots,"Tripogandra amplexicaulis voucher J.C. Soto20823 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1431,True,1,False,1431,0,0,0,0,True,True
OR165505,Monocots,"Tricarpelema xizangense voucher US3530470 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, com",1446,True,1,False,1446,0,0,0,0,True,True
OR165504,Monocots,"Tradescantia zebrina voucher JH191109017 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, comp",1437,True,1,False,1437,0,0,0,0,True,True
OR165503,Monocots,"Tradescantia zanonia voucher Pellegrini412 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, co",1443,True,1,False,1443,0,0,0,0,True,True
OR165502,Monocots,"Tradescantia subaspera voucher JH170813002 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, co",1437,True,1,False,1437,0,0,0,0,True,True
OR165501,Monocots,"Tradescantia spathacea voucher Pellegrini514 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",1440,True,1,False,1440,0,0,0,0,True,True
OR165500,Monocots,"Tradescantia sillamontana voucher E19592717 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1449,True,1,False,1449,0,0,0,0,True,True
OR165499,Monocots,"Tradescantia pallida voucher JH201031001 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, comp",1437,True,1,False,1437,0,0,0,0,True,True
OR165498,Monocots,"Tradescantia ohiensis voucher JH170811001 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, com",1437,True,1,False,1437,0,0,0,0,True,True
